id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,civilians_dead,civilians_wounded,agents_dead,agents_wounded,men_dead,men_wounded,women_dead,women_wounded,kids_dead,kids_wounded,teenagers_dead,teenagers_wounded,elderly_dead,elderly_wounded
30445,"R. Guatemala - Santa Luzia, São Gonçalo - RJ, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,SANTA LUZIA,,,-22.7942511000,-42.9835477000,"06/09/2019, 23:48:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30451,"Rod. Pres. Dutra, Nova Iguaçu - RJ, 26280-485, Brasil",Sudeste,Rio de Janeiro,Nova Iguaçu,CENTRO,,,-22.7513523000,-43.4393516000,"07/09/2019, 03:00:00",false,false,,Homicidio/Tentativa,,,true,3,0,0,0,0,0,0,0,0,0,0,0,0,0
30452,"Complexo do Alemão, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,COMPLEXO DO ALEMAO,-22.8593866000,-43.2754314000,"07/09/2019, 06:44:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30453,"Ladeira dos Tabajaras - Copacabana, Rio de Janeiro - RJ, 22031-112, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COPACABANA,,LADEIRA DOS TABAJARAS,-22.9645712000,-43.1897517000,"07/09/2019, 10:20:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30454,"Favela Santa Marta - Botafogo, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BOTAFOGO,,SANTA MARTA,-22.9473210000,-43.1943601000,"07/09/2019, 10:28:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30457,"Morro do Palácio - Ingá, Niterói - RJ, 24416-006, Brasil",Sudeste,Rio de Janeiro,Niterói,INGA,,MORRO DO PALACIO,-22.9056830000,-43.1278110000,"07/09/2019, 14:48:00",true,true,PM,Operação policial,,,false,1,2,0,0,0,0,0,0,0,0,0,0,0,0
30458,"Karatê, Cidade de Deus, Rio de Janeiro - RJ, 22773-080, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CIDADE DE DEUS,,CIDADE DE DEUS,-22.9486937000,-43.3689050000,"07/09/2019, 16:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30498,"Complexo do Chapadão - Costa Barros, Rio de Janeiro - RJ, 21755-470, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,COMPLEXO DO CHAPADAO,-22.8231509000,-43.3765477000,"07/09/2019, 16:00:00",true,true,N�o identificado,Operação policial,,,false,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30462,"Jardim Catarina, São Gonçalo - RJ, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,JARDIM CATARINA,,,-22.7921669000,-42.9997977000,"07/09/2019, 17:02:00",true,true,PM,Operação policial,,,false,0,2,0,0,0,0,0,0,0,0,0,0,0,0
30460,"Complexo do Chapadão, Guadalupe, Rio de Janeiro - RJ, 21665-340, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GUADALUPE,,COMPLEXO DO CHAPADAO,-22.8297450000,-43.3774870000,"07/09/2019, 17:34:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
