id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre
74144,"Complexo do lins, Lins de Vasconcelos, Rio de Janeiro - RJ, 20725-090, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,LINS DE VASCONCELOS,,COMPLEXO DO LINS,-22.9139074,-43.2833747,"18/10/2025, 12:30:00",false,false,,Não identificado,,,false
74146,"Complexo da Pedreira, Costa Barros, Rio de Janeiro - RJ, 21515-580, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,COMPLEXO DA PEDREIRA,-22.82425288,-43.36809439,"18/10/2025, 13:30:00",true,true,41º BPM,Ação policial,,,false
74149,"Morro do Pavão-Pavãozinho, Copacabana, Rio de Janeiro - RJ, 22071-060, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COPACABANA,,MORRO DO PAVAO-PAVAOZINHO,-22.9805328000,-43.1936650000,"18/10/2025, 17:00:00",false,false,,Não identificado,,,false
74177,"Estrada da Ilha - Ilha de Guaratiba, Guaratiba, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BARRA DE GUARATIBA,ILHA DE GUARATIBA,,-22.988661,-43.5532949,"18/10/2025, 17:00:00",false,false,,Tentativa/Roubo,,,false
74152,"Av. Jambeiro, 537 - Condomínio Nova Valqueire, Vila Valqueire, Rio de Janeiro - RJ, 21330-300, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA VALQUEIRE,,CONDOMINIO NOVA VALQUEIRE,-22.88221199430389,-43.37137049940567,"18/10/2025, 21:00:00",false,true,,Briga,,,false
74152,"Av. Jambeiro, 537 - Condomínio Nova Valqueire, Vila Valqueire, Rio de Janeiro - RJ, 21330-300, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA VALQUEIRE,,CONDOMINIO NOVA VALQUEIRE,-22.88221199430389,-43.37137049940567,"18/10/2025, 21:00:00",false,true,,Briga,,,false
74155,"Pedra de Guaratiba, Rio de Janeiro - RJ, 23026-320, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PEDRA DE GUARATIBA,,,-22.994482,-43.6391682,"19/10/2025, 12:00:00",true,true,PC,Operação policial,,,false
74155,"Pedra de Guaratiba, Rio de Janeiro - RJ, 23026-320, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PEDRA DE GUARATIBA,,,-22.994482,-43.6391682,"19/10/2025, 12:00:00",true,true,PC,Operação policial,,,false
74159,"Morro do Campinho, Campinho, Rio de Janeiro - RJ, 21311-010, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CAMPINHO,,MORRO DO CAMPINHO (COMPLEXO DO FUBA),-22.88509518,-43.337456205,"20/10/2025, 00:00:00",false,false,,Não identificado,,,false
74160,"Complexo do Chapadão - Costa Barros, Rio de Janeiro - RJ, 21650-020, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,COMPLEXO DO CHAPADAO,-22.82326393,-43.37707903,"20/10/2025, 03:00:00",true,true,41 BPM,Operação policial,,,false
74182,"Complexo do Chapadão, Costa Barros, Rio de Janeiro - RJ, 21650-230, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,COMPLEXO DO CHAPADAO,-22.8230231,-43.3771133,"21/10/2025, 03:00:00",true,true," 41º BPM",Operação policial,,,false
74181,"Morro do Campinho, Campinho, Rio de Janeiro - RJ, 21310-420, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CAMPINHO,,MORRO DO CAMPINHO (COMPLEXO DO FUBA),-22.8850318,-43.3407211,"21/10/2025, 03:00:00",false,false,,Não identificado,,,false
74183,"Mandela l, Manguinhos, Rio de Janeiro - RJ, 20911-300, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MANGUINHOS,,MANDELA (COMPLEXO DE MANGUINHOS),-22.8826561,-43.2471833,"21/10/2025, 05:00:00",true,true,PM,Operação policial,,,false
74196,"Batanzinho - Realengo, Rio de Janeiro - RJ, 21730-230, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,REALENGO,,FAVELA DO BATANZINHO (VILA UNIAO MIRIM),-22.865338092499947	,-43.42948731965314,"21/10/2025, 10:00:00",true,true,14 BPM,Ação policial,,,false
74194,"Av. Padre Guilherme Decaminada - Santa Cruz, Rio de Janeiro - RJ, 23575-000, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SANTA CRUZ,,,-22.90871914273941,-43.68612978213118,"21/10/2025, 15:00:00",false,false,,Disputa,,,false
74197,"Morro do Campinho - Campinho, Rio de Janeiro - RJ, 21341-370, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CAMPINHO,,MORRO DO CAMPINHO (COMPLEXO DO FUBA),-22.887987191656773,-43.34095712330932,"22/10/2025, 03:25:00",false,false,,Não identificado,,,false
74201,"R. Amalfi - Boca do Mato, Complexo do Lins, Lins de Vasconcelos, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,LINS DE VASCONCELOS,,BOCA DO MATO (COMPLEXO DO LINS),-22.9119642,-43.2885628,"22/10/2025, 07:50:00",true,true,3 BPM,Ação policial,,,false
74202,"Marechal Hermes, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARECHAL HERMES,,,-22.8599085,-43.3697557,"22/10/2025, 12:00:00",true,true,"9BPM ",Ação policial,,,false
74228,"Avenida Ataulfo de Paiva - Leblon, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,LEBLON,,,-22.9843111,-43.2228142,"22/10/2025, 21:00:00",false,true,,Tentativa/Roubo,,,false
74206,"Morro do Barbante, Galeão, Rio de Janeiro - RJ, 21941-670, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GALEAO,,MORRO DO BARBANTE (OU VILA JOANIZA),-22.816191771406487,-43.23040009246673,"23/10/2025, 03:00:00",true,true,"17BPM ",Operação policial,,,false
74206,"Morro do Barbante, Galeão, Rio de Janeiro - RJ, 21941-670, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GALEAO,,MORRO DO BARBANTE (OU VILA JOANIZA),-22.816191771406487,-43.23040009246673,"23/10/2025, 03:00:00",true,true,"17BPM ",Operação policial,,,false
74213,"Estr. de Jacarepaguá, Itanhangá, Rio de Janeiro - RJ, 22753-032, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ITANHANGA,,,-22.98024150351273,-43.326716379762274,"23/10/2025, 04:00:00",false,false,,Homicidio/Tentativa,,,false
74223,"Av. Dom Hélder Câmara, Engenho de Dentro, Rio de Janeiro - RJ, 20771-034, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ENGENHO DE DENTRO,,,-22.8859441,-43.2891276,"23/10/2025, 11:00:00",true,true," 3º BPM ",Tentativa/Roubo,,Perseguição,false
74227,"R. Arnaldo Guinle, Conjunto Fazenda Botafogo, Coelho Neto, Rio de Janeiro - RJ, 21530-020, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COELHO NETO,,CONJUNTO FAZENDA BOTAFOGO (COMPLEXO DA PEDREIRA),-22.826602765767866,-43.35609133123861,"23/10/2025, 13:00:00",true,true,41ºBPM,Ação policial,,,false
74217,"Colônia Juliano Moreira - Jacarepaguá, Rio de Janeiro - RJ, 22713-550, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,JACAREPAGUA,,COLONIA JULIANO MOREIRA,-22.933862835742715,-43.394443463229365,"23/10/2025, 18:20:00",false,false,,Não identificado,,,false
74219,"Morro do Campinho, Campinho, Rio de Janeiro - RJ, 21311-010, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CAMPINHO,,MORRO DO CAMPINHO (COMPLEXO DO FUBA),-22.885095187,-43.33745620,"24/10/2025, 01:25:00",false,false,,Não identificado,,,false
74221,"Covanca, Tanque, Rio de Janeiro - RJ, 22735-020, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TANQUE,,MORRO DA COVANCA,-22.9153838,-43.3443385,"24/10/2025, 05:20:00",true,true,18BPM / GAT,Ação policial,,,false
74221,"Covanca, Tanque, Rio de Janeiro - RJ, 22735-020, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TANQUE,,MORRO DA COVANCA,-22.9153838,-43.3443385,"24/10/2025, 05:20:00",true,true,18BPM / GAT,Ação policial,,,false
74253,"Linha Amarela - Bonsucesso, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BONSUCESSO,,,-22.8721497,-43.2529577,"24/10/2025, 07:00:00",true,true,3BPM,Tentativa/Roubo,,Perseguição,false
74237,"Rua João Bruno Lobo - Curicica, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CURICICA,,,-22.9537359,-43.3829807,"24/10/2025, 14:00:00",false,false,,Disputa,,,false
74239,"Casa Branca - Tijuca, Rio de Janeiro - RJ, 20530-640, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TIJUCA,,CASA BRANCA,-22.93532812,-43.24956973,"24/10/2025, 19:30:00",false,false,,Disputa,,,false
74247,"Rua Carlos Xavier - Osvaldo Cruz, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,OSVALDO CRUZ,,,-22.8777826,-43.3480704,"24/10/2025, 23:00:00",false,false,,Tentativa/Roubo,,,false
74246,"Casa Branca - Tijuca, Rio de Janeiro - RJ, 20530-640, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TIJUCA,,CASA BRANCA,-22.93532812,-43.24956973,"24/10/2025, 23:00:00",false,false,,Disputa,,,false
74254,"Morro do Campinho - Campinho, Rio de Janeiro - RJ, 21341-370, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CAMPINHO,,MORRO DO CAMPINHO (COMPLEXO DO FUBA),-22.88580685757275,-43.341007450296104,"26/10/2025, 03:34:00",false,false,,Não identificado,,,false
74256,"Vila Kennedy, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8572405,-43.4892386,"26/10/2025, 05:00:00",false,false,,Ataque a civis,,Ataques armados sobre rodas,false
74261,"Linha Amarela - Pilares, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PILARES,,,-22.8879694,-43.293636,"26/10/2025, 18:00:00",false,false,,Não identificado,,,false
74264,"Complexo da Pedreira, Costa Barros, Rio de Janeiro - RJ, 21515-580, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,COMPLEXO DA PEDREIRA,-22.82425288,-43.36809439,"26/10/2025, 20:00:00",true,true,"41º BPM ",Disputa,,,true
74264,"Complexo da Pedreira, Costa Barros, Rio de Janeiro - RJ, 21515-580, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,COMPLEXO DA PEDREIRA,-22.82425288,-43.36809439,"26/10/2025, 20:00:00",true,true,"41º BPM ",Disputa,,,true
74264,"Complexo da Pedreira, Costa Barros, Rio de Janeiro - RJ, 21515-580, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,COMPLEXO DA PEDREIRA,-22.82425288,-43.36809439,"26/10/2025, 20:00:00",true,true,"41º BPM ",Disputa,,,true
74264,"Complexo da Pedreira, Costa Barros, Rio de Janeiro - RJ, 21515-580, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,COMPLEXO DA PEDREIRA,-22.82425288,-43.36809439,"26/10/2025, 20:00:00",true,true,"41º BPM ",Disputa,,,true
74262,"Vila Isabel, Rio de Janeiro - RJ, 20551-125, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA ISABEL,,,-22.9131587," -43.2464234","27/10/2025, 03:10:00",false,false,,Não identificado,,,false
74265,"Morro do Campinho, Cascadura, Rio de Janeiro - RJ, 21311-010, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CASCADURA,,MORRO DO CAMPINHO (COMPLEXO DO FUBA),-22.88509518,-43.337456205,"27/10/2025, 03:45:00",false,false,,Não identificado,,,false
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
74284,"Complexo da Penha, Penha, Rio de Janeiro - RJ, 21072-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,COMPLEXO DA PENHA,-22.84802717,-43.28613964,"28/10/2025, 02:00:00",true,true,"PC, BOPE, COE, CORE, PM",Operação policial,,,true
