id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,civilians_dead,civilians_wounded,agents_dead,agents_wounded,men_dead,men_wounded,women_dead,women_wounded,kids_dead,kids_wounded,teenagers_dead,teenagers_wounded,elderly_dead,elderly_wounded,neighborhood_cleaned
27580,"Furquim Mendes, Jardim América, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIGARIO GERAL,,FURQUIM MENDES,-22.8080985,-43.3183281,"24/05/2019, 17:33:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vigario geral
27581,"Av. Meriti - Vila da Penha, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA DA PENHA,,,-22.8439001,-43.3131832,"24/05/2019, 18:11:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vila da penha
27582,"R. Congo, Vila Kennedy, Rio de Janeiro - RJ, 21852-580, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8622983,-43.4914814,"24/05/2019, 18:58:00",False,False,,Disputa,,,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,vila kennedy
27584,"Malvinas, Vila Kennedy, Rio de Janeiro - RJ, 21850-070, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8600881,-43.4863223,"24/05/2019, 20:28:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vila kennedy
27588,"Morro do Borel - Tijuca, Rio de Janeiro - RJ, 20530-420, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TIJUCA,,MORRO DO BOREL,-22.9395041,-43.2515359,"24/05/2019, 21:01:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tijuca
27585,"R. Alfeu, 10 - Piam, Belford Roxo - RJ, 26116-040, Brasil",Sudeste,Rio de Janeiro,Belford Roxo,PIAM,,MORRO DO CASTELAR,-22.7556567,-43.4016435,"24/05/2019, 22:21:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,piam
27603,"R. Francisca Vidal - Pilares, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PILARES,,,-22.8808317,-43.2968554,"24/05/2019, 23:00:00",False,True,,Homicidio/Tentativa,,"Feminicídio praticado por agente,Feminicídio/tentativa",False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,pilares
27587,"Metral, Vila Kennedy, Rio de Janeiro - RJ, 21853-550, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8550195,-43.4971339,"25/05/2019, 02:13:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vila kennedy
27590,"R. Cel. Tamarindo, S/N - Padre Miguel, Rio de Janeiro - RJ, 21870-001, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PADRE MIGUEL,,VILA VINTEM,-22.8750681,-43.4474447,"25/05/2019, 03:15:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,padre miguel
27593,"Parque das Missões, Duque de Caxias - RJ, Brasil",Sudeste,Rio de Janeiro,Duque de Caxias,PARQUE DUQUE,PARQUE DAS MISSOES,,-22.8054951,-43.2823662,"25/05/2019, 03:19:00",True,True,BOPE,Operação policial,,,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,parque duque
27591,"Vila Kennedy -Rio de Janeiro - RJ, 21850-007, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8604006,-43.4884116,"25/05/2019, 03:26:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vila kennedy
27589,"Largo do Bicão - Vila da Penha, Rio de Janeiro - RJ, 21211-007, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA DA PENHA,,,-22.8391092,-43.3111591,"25/05/2019, 03:46:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vila da penha
27592,"Vila Isabel, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA ISABEL,,,-22.9165994,-43.2501796,"25/05/2019, 04:51:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vila isabel
27594,"Congo, Vila Kennedy, Rio de Janeiro - RJ, 21852-580, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8622983,-43.4914814,"25/05/2019, 09:29:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vila kennedy
27598,"Centro, Itaguaí - RJ, 23812-550, Brasil",Sudeste,Rio de Janeiro,Itaguaí,CENTRO,,,-22.8698789,-43.7781145,"25/05/2019, 10:35:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,centro
27599,"Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,VILA ALIANCA,-22.8694071,-43.4790849,"25/05/2019, 10:37:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bangu
27601,"Morro dos Macacos - Vila Isabel, Rio de Janeiro - RJ, 20551-230, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RIACHUELO,,MORRO DOS MACACOS,-22.9088519,-43.2564317,"25/05/2019, 12:39:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,riachuelo
27602,"Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,VILA ALIANCA,-22.8694071,-43.4790849,"25/05/2019, 13:02:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bangu
27605,"Vila Kennedy, Rio de Janeiro - RJ, 21850-007, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8604006,-43.4884116,"25/05/2019, 14:32:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vila kennedy
27608,"Av. Ivan Mundin - Zacarias, Maricá - RJ, Brasil",Sudeste,Rio de Janeiro,Maricá,ARACATIBA,,,-22.9430433,-42.8259838,"25/05/2019, 17:00:00",False,False,,Homicidio/Tentativa,,Presença de político,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,aracatiba
27606,"Rua Professor Gabizo - Tijuca, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TIJUCA,,,-22.9176477,-43.2204613,"25/05/2019, 19:35:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tijuca
27655,"Jardim Paraíso, Nova Iguaçu - RJ, Brasil",Sudeste,Rio de Janeiro,Nova Iguaçu,PARAISO,,,-22.8209259,-43.591924,"25/05/2019, 21:00:00",True,True,N�o identificado,Operação policial,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paraiso
27656,"Av. Vinte e Dois de Maio - Nancilândia, Itaboraí - RJ, Brasil",Sudeste,Rio de Janeiro,Itaboraí,NACILANDIA,,,-22.7419732,-42.8461263,"25/05/2019, 21:00:00",False,True,,Tentativa/Roubo,,,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nacilandia
27611,"Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,VILA ALIANCA,-22.8694071,-43.4790849,"25/05/2019, 22:00:00",True,True,PM,Operação policial,,,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,bangu
27607,"Vila Pauline, Belford Roxo - RJ, Brasil",Sudeste,Rio de Janeiro,Belford Roxo,PAULINE,,,-22.7355732,-43.3635554,"25/05/2019, 23:45:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pauline
27610,"Av. João XXIII (Reta do João) - Santa Cruz, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SANTA CRUZ,,,-22.9029872,-43.7180536,"26/05/2019, 02:29:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,santa cruz
27617,"Realengo, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,REALENGO,,,-22.8786524,-43.4285172,"26/05/2019, 03:10:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,realengo
27612,"Morro da Formiga - Tijuca, Rio de Janeiro - RJ, 20530-120, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TIJUCA,,MORRO DA FORMIGA,-22.9441667,-43.2408333,"26/05/2019, 05:10:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tijuca
27614,"Largo do Bulufa - Ramos, Rio de Janeiro - RJ, 21061-240, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,NOVA BRASILIA (COMPLEXO DO ALEMAO),-22.8627817,-43.26803,"26/05/2019, 05:30:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,complexo do alemao
27640,"R. Carlos Alves de Oliveira - Cabuís, Nilópolis - RJ, 26540-450, Brasil",Sudeste,Rio de Janeiro,Nilópolis,CABUIS,,,-22.8057356,-43.4012616,"26/05/2019, 06:00:00",True,True,N�o identificado,Ação policial,,Perseguição,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cabuis
27628,"Av. Cardoso Martins, Boa Esperança, Belford Roxo - RJ, Brasil",Sudeste,Rio de Janeiro,Belford Roxo,BOM PASTOR,,,-22.7485043,-43.380507,"26/05/2019, 06:00:00",True,True,PM,Ação policial,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bom pastor
27625,"Arsenal, São Gonçalo - RJ, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,ARSENAL,,,-22.8654545,-43.0073426,"26/05/2019, 06:00:00",True,True,PM,Ação policial,,,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,arsenal
27616,"R. Genaro Teixeira Gonçalves, 24 - Brisa Mar, Itaguaí - RJ, 23825-440, Brasil",Sudeste,Rio de Janeiro,Itaguaí,BRISA MAR,,,-22.8750327,-43.8073303,"26/05/2019, 06:06:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brisa mar
27623,"Caju, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CAJU,,,-22.8799105,-43.2263825,"26/05/2019, 06:30:00",True,True,N�o identificado,Ação policial,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,caju
27622,"Rocinha, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ROCINHA,,ROCINHA,-22.9879841,-43.2479825,"26/05/2019, 07:28:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocinha
27624,"Vidigal, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIDIGAL,,VIDIGAL,-22.9939022,-43.2358343,"26/05/2019, 09:04:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vidigal
27626,"Rua Odilon Braga, 128 - Boaçu, São Gonçalo - RJ, 24465-190, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,BOACU,,,-22.8171722,-43.0515675,"26/05/2019, 12:00:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boacu
27627,"Caramujo, Niterói - RJ, Brasil",Sudeste,Rio de Janeiro,Niterói,CARAMUJO,,,-22.8882102,-43.0644088,"26/05/2019, 13:35:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,caramujo
27629,"Morro da Pedreira - Costa Barros, Rio de Janeiro - RJ, 21515-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,MORRO DA PEDREIRA (COMPLEXO DA PEDREIRA),-22.8240137,-43.3642564,"26/05/2019, 15:00:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,costa barros
27634,"R. João Damasceno - Porto Velho, São Gonçalo - RJ, 24430, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,PORTO VELHO,,,-22.8365018,-43.0914454,"26/05/2019, 16:00:00",False,False,,Homicidio/Tentativa,,"Ataques armados sobre rodas,Bar",True,4,7,0,0,0,0,0,0,0,0,0,0,1,0,porto velho
27631,"Jardim Iris, São João de Meriti - RJ, Brasil",Sudeste,Rio de Janeiro,São João de Meriti,VILAR DOS TELES,JARDIM IRIS,,-22.7787585,-43.3493794,"26/05/2019, 16:00:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vilar dos teles
27632,"Campinho, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CAMPINHO,,,-22.8856237,-43.3481044,"26/05/2019, 16:59:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,campinho
27635,"Vale das Mangueiras, Belford Roxo - RJ, 26163-180, Brasil",Sudeste,Rio de Janeiro,Belford Roxo,WONA,,CONDOMINIO VALE DAS MANGUEIRAS,-22.7223321,-43.3483144,"26/05/2019, 18:44:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wona
27637,"Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21850-007, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8604006,-43.4884116,"26/05/2019, 18:52:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vila kennedy
27638,"Vale das Mangueiras, Belford Roxo - RJ, 26163-180, Brasil",Sudeste,Rio de Janeiro,Belford Roxo,WONA,,CONDOMINIO VALE DAS MANGUEIRAS,-22.7223321,-43.3483144,"26/05/2019, 19:50:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wona
27639,"Vale das Mangueiras, Belford Roxo - RJ, 26163-180, Brasil",Sudeste,Rio de Janeiro,Belford Roxo,WONA,,CONDOMINIO VALE DAS MANGUEIRAS,-22.7223321,-43.3483144,"26/05/2019, 20:42:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wona
27645,"Garganta, Vila kennedy, Rio de Janeiro - RJ, 21815-011, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8604006,-43.4884116,"26/05/2019, 21:24:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vila kennedy
27651,"Mangueira, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MANGUEIRA,,MANGUEIRA,-22.9052507,-43.2340127,"26/05/2019, 22:15:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangueira
27650,"Favela 5 Bocas - Bráz De Pina, Rio de Janeiro - RJ, 21725-520, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BRAS DE PINA,,FAVELA 5 BOCAS (COMPLEXO DE ISRAEL),-22.8212984,-43.2852622,"26/05/2019, 22:17:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bras de pina
27646,"São Simão, Queimados - RJ, Brasil",Sudeste,Rio de Janeiro,Queimados,PEDREIRA,SAO SIMAO,MORRO DO SAO SIMAO,-22.7104412,-43.5498798,"26/05/2019, 22:53:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pedreira
27647,"Barrão, Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21850-007, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8604006,-43.4884116,"27/05/2019, 01:35:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vila kennedy
27648,"Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,VILA ALIANCA,-22.8694071,-43.4790849,"27/05/2019, 02:00:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bangu
27649,"Rocinha, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ROCINHA,,ROCINHA,-22.9879841,-43.2479825,"27/05/2019, 02:16:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocinha
27644,"Morro do Turano - Rio Comprido, Rio de Janeiro - RJ, 20261-004, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RIO COMPRIDO,,MORRO DO TURANO,-22.926929,-43.216713,"27/05/2019, 02:49:00",True,True,N�o identificado,Operação policial,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rio comprido
27652,"Morro da Serrinha - Madureira, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MADUREIRA,,MORRO DA SERRINHA (COMPLEXO DA SERRINHA),-22.8675722,-43.3252865,"27/05/2019, 04:00:00",True,True,N�o identificado,Ação policial,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,madureira
27653,"R. Bulhões Marcial, Vigário Geral, Rio de Janeiro - RJ, 21241-367, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIGARIO GERAL,,FAVELA DE VIGARIO GERAL (COMPLEXO DE ISRAEL),-22.8074108,-43.3048626,"27/05/2019, 05:30:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vigario geral
27654,"Largo da Batalha, Niterói - RJ, Brasil",Sudeste,Rio de Janeiro,Niterói,LARGO DA BATALHA,,,-22.9057046,-43.0692625,"27/05/2019, 06:00:00",True,True,N�o identificado,Operação policial,,,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,largo da batalha
27657,"Favela da Coréia - Pita, São Gonçalo - RJ, 24412-220, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,PITA II,,FAVELA DA COREIA,-22.846862,-43.073495,"27/05/2019, 07:30:00",True,True,PM,Operação policial,,,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,pita ii
27662,"Campo Novo - Maria Paula, São Gonçalo - RJ, 24754-490, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,MARIA PAULA I,,LOTEAMENTO CAMPO NOVO,-22.8801246,-43.0158164,"27/05/2019, 10:30:00",True,True,PM,Operação policial,,,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,maria paula i
27659,"Morro do Preventório, Charitas, Niterói - RJ",Sudeste,Rio de Janeiro,Niterói,CHARITAS,,MORRO DO PREVENTORIO,-22.9344112,-43.0980285,"27/05/2019, 10:57:00",True,True,PM,Ação policial,,,False,0,1,0,1,0,0,0,0,0,0,0,1,0,0,charitas
27658,"Morro da Pedreira - Costa Barros, Rio de Janeiro - RJ, 21515-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,MORRO DA PEDREIRA (COMPLEXO DA PEDREIRA),-22.823181,-43.3594717,"27/05/2019, 11:00:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,costa barros
27660,"Ladeira das Tabajaras - Copacabana, Rio de Janeiro - RJ, 22031-071, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COPACABANA,,LADEIRA DOS TABAJARAS,-22.9647774,-43.1896295,"27/05/2019, 11:09:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,copacabana
27666,"Miriambi, São Gonçalo - RJ, 24731-050, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,MIRIAMBI,,,-22.8235076,-42.9866339,"27/05/2019, 13:50:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miriambi
27672,"Vila Joaniza, Galeão, Ilha do Governador - Rio de Janeiro, RJ - Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GALEAO,,MORRO DO BARBANTE (OU VILA JOANIZA),-22.8125532,-43.2290125,"27/05/2019, 16:10:00",True,True,PM,Ação policial,,,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,galeao
27669,"Morro do Salgueiro, Tijuca, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TIJUCA,,MORRO DO SALGUEIRO,-22.9298821,-43.2271434,"27/05/2019, 16:37:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tijuca
27689,"Linha Amarela - Bonsucesso, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BONSUCESSO,,,-22.8716509,-43.2562752,"27/05/2019, 17:30:00",True,True,PM,Arrastão,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bonsucesso
27671,"Morro do Castelar, Belford Roxo - RJ",Sudeste,Rio de Janeiro,Belford Roxo,PIAM,,MORRO DO CASTELAR,-22.751594,-43.401197,"27/05/2019, 17:45:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,piam
27674,"Morro da Palmeira, Belford Roxo - RJ, Brasil",Sudeste,Rio de Janeiro,Belford Roxo,CENTRO,,MORRO DA PALMEIRA,-22.7557823,-43.4039216,"27/05/2019, 18:22:00",True,True,N�o identificado,Operação policial,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,centro
27673,"Morro do Turano, Tijuca, Rio de Janeiro - RJ, 20260-323, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RIO COMPRIDO,,MORRO DO TURANO,-22.9269569,-43.2173886,"27/05/2019, 18:40:00",True,True,CPP,Operação policial,,,True,4,1,0,0,0,0,0,0,0,0,0,0,0,0,rio comprido
27675,"Favela de Acari, Acari, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ACARI,,FAVELA DE ACARI,-22.8251932,-43.3449292,"27/05/2019, 19:29:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,acari
27678,"Engenho da Rainha, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ENGENHO DA RAINHA,,,-22.8652165,-43.2970556,"27/05/2019, 19:56:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,engenho da rainha
27677,"São Lourenço, Niterói - RJ, Brasil",Sudeste,Rio de Janeiro,Niterói,SAO LOURENCO,,,-22.8858794,-43.1086433,"27/05/2019, 20:04:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao lourenco
27679,"Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21850-007, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8604006,-43.4884116,"27/05/2019, 20:33:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vila kennedy
27680,"Ladeira dos Tabajaras - Copacabana, Rio de Janeiro - RJ, 22031-072, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COPACABANA,,LADEIRA DOS TABAJARAS,-22.9645712,-43.1897517,"27/05/2019, 20:37:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,copacabana
27681,"Belford Roxo, RJ, Brasil",Sudeste,Rio de Janeiro,Belford Roxo,NI,,,-22.7645391,-43.3996264,"28/05/2019, 00:54:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ni
27686,"Morro do Turano, Tijuca, Rio de Janeiro - RJ, 20260-323, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RIO COMPRIDO,,MORRO DO TURANO,-22.9269569,-43.2173886,"28/05/2019, 03:32:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rio comprido
27685,"Estr. de Madureira - Jardim Alvorada, Nova Iguaçu - RJ, Brasil",Sudeste,Rio de Janeiro,Nova Iguaçu,JARDIM ALVORADA,,,-22.7636643,-43.4880669,"28/05/2019, 03:40:00",False,True,,Tentativa/Roubo,,,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,jardim alvorada
27693,"RJ-104 - Marambaia, Itaboraí - RJ, Brasil",Sudeste,Rio de Janeiro,Itaboraí,MARAMBAIA,,,-22.7893439,-42.9399224,"28/05/2019, 05:50:00",False,False,,Homicidio/Tentativa,,,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,marambaia
27690,"Av. Dr. Albino Imparato - Jardim Catarina, São Gonçalo - RJ, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,JARDIM CATARINA,,IPUCA,-22.7954719,-43.0064466,"28/05/2019, 07:17:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jardim catarina
27692,"R. Miguel de Frias - Icaraí, Niterói - RJ, 24220-000, Brasil",Sudeste,Rio de Janeiro,Niterói,ICARAI,,,-22.9013675,-43.1136023,"28/05/2019, 07:18:00",True,True,N�o identificado,Tentativa/Roubo de cargas,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icarai
27691,"Faz Quem Quer - Rocha Miranda, Rio de Janeiro - RJ, 21540-570, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ROCHA MIRANDA,,MORRO DO FAZ QUEM QUER (COMPLEXO DO CAJUEIRO),-22.8533587,-43.3383604,"28/05/2019, 07:30:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocha miranda
27695,"Linha Amarela - Manguinhos, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MANGUINHOS,,,-22.8704692,-43.245423,"28/05/2019, 10:30:00",True,True,N�o identificado,Operação policial,,,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,manguinhos
27719,"R. Rio da Prata,  Parque Sto Antonio, Japeri - RJ, 26465-100, Brasil",Sudeste,Rio de Janeiro,Japeri,BELO HORIZONTE,PARQUE SANTO ANTONIO,,-22.6751289,-43.589702,"28/05/2019, 12:00:00",True,True,N�o identificado,Ação policial,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,belo horizonte
27701,"Monte Castelo, Nova Iguaçu - RJ, Brasil",Sudeste,Rio de Janeiro,Nova Iguaçu,PRATA,MONTE CASTELO,,-22.7595639,-43.4160016,"28/05/2019, 13:00:00",False,False,,Homicidio/Tentativa,,,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,prata
27694,"Faz Quem Quer- Rocha Miranda, Rio de Janeiro - RJ, 21540-530, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ROCHA MIRANDA,,MORRO DO FAZ QUEM QUER (COMPLEXO DO CAJUEIRO),-22.8526843,-43.3424974,"28/05/2019, 13:08:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocha miranda
